id,antimicrobial
fosfo-g2893_fosB1,Fosfomycin
fosfo-g2894_fosB2,Fosfomycin
fosfo-g2895_fosL1,Fosfomycin
fosfo-g2896_fosX_v3,Fosfomycin
fosfo-g2897_fosX_v4,Fosfomycin
trime-g2898_dfrA18,Trimethoprim
betaL-g2899_FRI-1,
betaL-g2900_FRI-2,
betaL-g2901_FRI-3,
betaL-g2902_FRI-4,
betaL-g2903_FRI-5,
betaL-g2904_GMB-1,
betaL-g2905_LMB-1,
betaL-g2906_PAM-1,
betaL-g2907_PAO,
betaL-g2908_PAU-1,
betaL-g2909_PEDO-1,
betaL-g2910_PEDO-2,
betaL-g2911_PEDO-3,
betaL-g2912_SPG-1,
betaL-g2913_VCC-1,
betaL-g2914_VMB-1,
betaL-g2915_VMB-2,
chlor-g2916_catT,
betaL-g2917_BKC_1,
betaL-g2918_cfrB_1,
betaL-g2919_cfrB_2,
betaL-g2920_cfrB_3,
betaL-g2921_cfrC_1,
betaL-g2922_cfrC_2,
betaL-g2923_CfrD_1,
betaL-g2924_CfrE_1,
macro-g2925_ereD,
trime-g2926_dfrA38,Trimethoprim
trime-g2927_dfrA39,Trimethoprim
trime-g2928_dfrA42,Trimethoprim
trime-g2929_dfrA43,Trimethoprim
macro-g2930_erm43,Trimethoprim
macro-g2931_erm44,Trimethoprim
macro-g2932_erm45,Trimethoprim
macro-g2933_erm46,Trimethoprim
macro-g2934_erm47,Trimethoprim
macro-g2935_erm48,Trimethoprim
macro-g2936_erm49,Trimethoprim
macro-g2937_erm50,Trimethoprim
macro-g2938_erm51,Trimethoprim
macro-g2939_erm52,Trimethoprim
fosfo-g2940_fosM1,Fosfomycin
fosfo-g2941_fosM2,Fosfomycin
fosfo-g2942_fosM3,Fosfomycin
betaL-g2943_OXA-542,
betaL-g2944_OXA-568,
betaL-g2945_OXA-664,
betaL-g2946_OXA-665,
betaL-g2947_OXA-679,
betaL-g2948_OXA-727,
betaL-g2949_OXA-728,
betaL-g2950_OXA-730,
betaL-g2951_OXA-830,
betaL-g2952_OXA-837,
betaL-g2953_OXA-900,
betaL-g2954_OXA-919,
betaL-g2955_OXA-926,
betaL-g2956_OXA-946,
betaL-g2957_OXA-947,
betaL-g2958_OXA-948,
betaL-g2959_OXA-949,
tetra-g2960_tet-47,Tetracycline
tetra-g2961_tet-48,Tetracycline
tetra-g2962_tet-49,Tetracycline
tetra-g2963_tet-50,Tetracycline
tetra-g2964_tet-51,Tetracycline
tetra-g2965_tet-52,Tetracycline
tetra-g2966_tet-53,Tetracycline
tetra-g2967_tet-54,Tetracycline
tetra-g2968_tet-55,Tetracycline
tetra-g2969_tet-56,Tetracycline
tetra-g2970_tet-X1,Tetracycline
tetra-g2971_tetB-46,Tetracycline
tetra-g2972_tetB-60,Tetracycline
betaL-g2973_CTX-M-11,"Cefotaxime, Ceftazidime, Ampicillin"
chlor-g2974_catP,
fosfo-g2975_fosA5,Fosfomycin
macro-g2976_lsaA,
macro-g2977_mefE,
macro-g2978_vgaD,
macro-g2979_vatH,
quino-g2980_qnrB16,
quino-g2981_qnrB9,
quino-g2982_qnrB11_1,
quino-g2983_qnrS10,
sulph-g2984_sul1-v35,Sulphamethoxazole
trime-g2985_dfrA19,Trimethoprim
sulph-g2986_sul1-v34,Sulphamethoxazole
amino-g2987_aac6-Iao,"Amikacin, Kanamycin"
